"SubjectID" "ActivityID" "ActivityName" "tBodyAcc.STD...X" "tBodyAcc.STD...Y" "tBodyAcc.STD...Z" "tGravityAcc.STD...X" "tGravityAcc.STD...Y" "tGravityAcc.STD...Z" "tBodyAccJerk.STD...X" "tBodyAccJerk.STD...Y" "tBodyAccJerk.STD...Z" "tBodyGyro.STD...X" "tBodyGyro.STD...Y" "tBodyGyro.STD...Z" "tBodyGyroJerk.STD...X" "tBodyGyroJerk.STD...Y" "tBodyGyroJerk.STD...Z" "tBodyAccMag.STD.." "tGravityAccMag.STD.." "tBodyAccJerkMag.STD.." "tBodyGyroMag.STD.." "tBodyGyroJerkMag.STD.." "fBodyAcc.STD...X" "fBodyAcc.STD...Y" "fBodyAcc.STD...Z" "fBodyAccJerk.STD...X" "fBodyAccJerk.STD...Y" "fBodyAccJerk.STD...Z" "fBodyGyro.STD...X" "fBodyGyro.STD...Y" "fBodyGyro.STD...Z" "fBodyAccMag.STD.." "fBodyBodyAccJerkMag.STD.." "fBodyBodyGyroMag.STD.." "fBodyBodyGyroJerkMag.STD.." "tBodyAcc.Mean...X" "tBodyAcc.Mean...Y" "tBodyAcc.Mean...Z" "tGravityAcc.Mean...X" "tGravityAcc.Mean...Y" "tGravityAcc.Mean...Z" "tBodyAccJerk.Mean...X" "tBodyAccJerk.Mean...Y" "tBodyAccJerk.Mean...Z" "tBodyGyro.Mean...X" "tBodyGyro.Mean...Y" "tBodyGyro.Mean...Z" "tBodyGyroJerk.Mean...X" "tBodyGyroJerk.Mean...Y" "tBodyGyroJerk.Mean...Z" "tBodyAccMag.Mean.." "tGravityAccMag.Mean.." "tBodyAccJerkMag.Mean.." "tBodyGyroMag.Mean.." "tBodyGyroJerkMag.Mean.." "fBodyAcc.Mean...X" "fBodyAcc.Mean...Y" "fBodyAcc.Mean...Z" "fBodyAcc.MeanFreq...X" "fBodyAcc.MeanFreq...Y" "fBodyAcc.MeanFreq...Z" "fBodyAccJerk.Mean...X" "fBodyAccJerk.Mean...Y" "fBodyAccJerk.Mean...Z" "fBodyAccJerk.MeanFreq...X" "fBodyAccJerk.MeanFreq...Y" "fBodyAccJerk.MeanFreq...Z" "fBodyGyro.Mean...X" "fBodyGyro.Mean...Y" "fBodyGyro.Mean...Z" "fBodyGyro.MeanFreq...X" "fBodyGyro.MeanFreq...Y" "fBodyGyro.MeanFreq...Z" "fBodyAccMag.Mean.." "fBodyAccMag.MeanFreq.." "fBodyBodyAccJerkMag.Mean.." "fBodyBodyAccJerkMag.MeanFreq.." "fBodyBodyGyroMag.Mean.." "fBodyBodyGyroMag.MeanFreq.." "fBodyBodyGyroJerkMag.Mean.." "fBodyBodyGyroJerkMag.MeanFreq.."
15 4 "SITTING" -0.99606469 -0.96822549 -0.98069598 -0.99243056 -0.98164027 -0.99003989 -0.99417651 -0.98532987 -0.991535 -0.99254536 -0.98826303 -0.98518426 -0.99249168 -0.99386369 -0.99377681 -0.98813206 -0.98813206 -0.99224337 -0.98767351 -0.99463809 -0.99595662 -0.96645863 -0.97965915 -0.99354233 -0.98683492 -0.99283303 -0.99324917 -0.98754431 -0.9861154 -0.98950494 -0.98898022 -0.98819675 -0.99513932 0.31870911 -0.037635508 -0.13241984 0.92590036 -0.34119533 0.023588684 -0.067741065 0.15038948 0.063997437 -0.048763033 -0.021946278 0.039371294 -0.13998645 0.1645674 0.15146806 -0.33016333 -0.33016333 -0.34419414 -0.49133343 -0.6188359 -0.41221457 -0.12880648 -0.46830439 -0.17632341 0.052715646 -0.09071803 -0.40554849 -0.17327627 -0.56492863 -0.056220379 -0.27030671 -0.12916348 -0.53069719 -0.5832241 -0.38801037 -0.015741469 -0.054970417 0.080337881 -0.39893103 0.37484549 -0.25427092 0.32436326 -0.60227161 0.31137075 -0.68453632 0.090147717
15 5 "STANDING" -0.99606469 -0.96822549 -0.98069598 -0.99243056 -0.98164027 -0.99003989 -0.99417651 -0.98532987 -0.991535 -0.99254536 -0.98826303 -0.98518426 -0.99249168 -0.99386369 -0.99377681 -0.98813206 -0.98813206 -0.99224337 -0.98767351 -0.99463809 -0.99595662 -0.96645863 -0.97965915 -0.99354233 -0.98683492 -0.99283303 -0.99324917 -0.98754431 -0.9861154 -0.98950494 -0.98898022 -0.98819675 -0.99513932 0.32008469 -0.010838647 -0.12170815 0.92559833 -0.34217954 0.02382803 -0.055432298 0.22394832 0.097897777 -0.071627745 -0.024479138 0.099730883 -0.19454689 0.012047658 0.087138775 -0.36824597 -0.36824597 -0.3780273 -0.45151586 -0.65155773 -0.45163763 -0.087528746 -0.5049945 -0.27501686 0.23438067 0.041058497 -0.38782903 -0.13526084 -0.5897213 0.036576435 -0.35672942 -0.28305813 -0.45876351 -0.64387085 -0.47122595 -0.075795595 -0.31193459 0.19774606 -0.36110946 0.40403407 -0.2285427 0.12219857 -0.58803486 0.081373503 -0.70444777 0.026023516
15 6 "LAYING" -0.99606469 -0.96822549 -0.98069598 -0.99243056 -0.98164027 -0.99003989 -0.99417651 -0.98532987 -0.991535 -0.99254536 -0.98826303 -0.98518426 -0.99249168 -0.99386369 -0.99377681 -0.98813206 -0.98813206 -0.99224337 -0.98767351 -0.99463809 -0.99595662 -0.96645863 -0.97965915 -0.99354233 -0.98683492 -0.99283303 -0.99324917 -0.98754431 -0.9861154 -0.98950494 -0.98898022 -0.98819675 -0.99513932 0.19317016 -0.010586551 -0.088769599 0.92793552 -0.33813924 0.022825926 0.016393755 0.026227941 0.29978247 -0.044221774 -0.051792491 0.12932754 -0.027231494 -0.19651618 -0.046723193 -0.31979196 -0.31979196 -0.3472925 -0.4128306 -0.64074418 -0.36972447 -0.063848939 -0.43837557 -0.30565489 0.029425315 0.15279051 -0.36320976 -0.14566533 -0.58272251 -0.14842597 -0.39415712 -0.4746653 -0.44945241 -0.59545329 -0.41349341 -0.18547666 -0.25649515 -0.11018254 -0.35143601 0.33237685 -0.24528912 0.041320555 -0.54516094 -0.027201905 -0.68637046 -0.022957045
16 1 "WALKING" -0.98907559 -0.95900626 -0.97302388 -0.99519236 -0.98160614 -0.96913566 -0.97944868 -0.96940183 -0.98769745 -0.84566376 -0.91612436 -0.91722556 -0.96508293 -0.98444407 -0.97313161 -0.96608028 -0.96608028 -0.97153546 -0.72226181 -0.96661468 -0.99250983 -0.96178818 -0.97319102 -0.9803966 -0.97451808 -0.99094372 -0.85325262 -0.90235584 -0.91943187 -0.96746788 -0.963856 -0.71810731 -0.96151741 0.19471487 -0.020176701 -0.049544661 0.92382126 -0.33812038 0.026442976 0.18390239 -0.14300088 0.045031719 -0.039110869 -0.057308636 0.081326825 0.033699583 -0.1979418 -0.015899638 -0.27982595 -0.27982595 -0.25896599 -0.42558988 -0.57512019 -0.40884899 -0.040348128 -0.40565497 -0.2582426 0.18182664 0.031989583 -0.34225479 -0.02106583 -0.5027247 0.15900235 -0.09777381 -0.070595231 -0.4384902 -0.56002487 -0.41002136 -0.13677759 0.088481309 -0.016102352 -0.30654153 0.37606089 -0.26729847 -0.0032373085 -0.4969372 0.31431633 -0.62223748 -0.053956961
16 2 "WALKING_UPSTAIRS" -0.98907559 -0.95900626 -0.97302388 -0.99519236 -0.98160614 -0.96913566 -0.97944868 -0.96940183 -0.98769745 -0.84566376 -0.91612436 -0.91722556 -0.96508293 -0.98444407 -0.97313161 -0.96608028 -0.96608028 -0.97153546 -0.72226181 -0.96661468 -0.99250983 -0.96178818 -0.97319102 -0.9803966 -0.97451808 -0.99094372 -0.85325262 -0.90235584 -0.91943187 -0.96746788 -0.963856 -0.71810731 -0.96151741 0.34969095 -0.030496088 -0.10829783 0.91229101 -0.34412649 0.028520145 0.078867192 -0.26266148 -0.22244629 -0.05568188 -0.010898277 0.043130317 0.011653941 -0.074294386 -0.19959875 -0.28918183 -0.28918183 -0.2352392 -0.44980786 -0.54820202 -0.37344953 0.011915988 -0.3823143 -0.28036038 0.41109796 0.18314604 -0.33690219 0.020466783 -0.50166692 -0.073706086 -0.035508233 -0.16685013 -0.42307112 -0.54581512 -0.38658692 -0.0019431657 -0.073174717 0.12939964 -0.24512449 0.35793288 -0.14401349 0.014706911 -0.45432393 0.2939587 -0.62587883 -0.17388081
16 3 "WALKING_DOWNSTAIRS" -0.98907559 -0.95900626 -0.97302388 -0.99519236 -0.98160614 -0.96913566 -0.97944868 -0.96940183 -0.98769745 -0.84566376 -0.91612436 -0.91722556 -0.96508293 -0.98444407 -0.97313161 -0.96608028 -0.96608028 -0.97153546 -0.72226181 -0.96661468 -0.99250983 -0.96178818 -0.97319102 -0.9803966 -0.97451808 -0.99094372 -0.85325262 -0.90235584 -0.91943187 -0.96746788 -0.963856 -0.71810731 -0.96151741 0.30870458 -0.024987159 -0.1238269 0.92038307 -0.34381543 0.024102024 -0.125362 0.27516556 -0.096186955 0.0029080244 -0.092166703 0.087446841 -0.0957022 -0.13697378 -0.10559906 -0.30398572 -0.30398572 -0.29130408 -0.47728207 -0.59628528 -0.33230356 -0.11195536 -0.42931495 -0.22882659 0.24187721 0.073591185 -0.31897449 -0.14458399 -0.53090295 -0.24006512 -0.12508758 -0.14098362 -0.46805008 -0.56662232 -0.44098201 -0.028099882 -0.17238478 0.010700392 -0.34422767 0.34145033 -0.20373529 0.25403682 -0.5240966 0.20005578 -0.65198139 0.012355281
16 4 "SITTING" -0.98907559 -0.95900626 -0.97302388 -0.99519236 -0.98160614 -0.96913566 -0.97944868 -0.96940183 -0.98769745 -0.84566376 -0.91612436 -0.91722556 -0.96508293 -0.98444407 -0.97313161 -0.96608028 -0.96608028 -0.97153546 -0.72226181 -0.96661468 -0.99250983 -0.96178818 -0.97319102 -0.9803966 -0.97451808 -0.99094372 -0.85325262 -0.90235584 -0.91943187 -0.96746788 -0.963856 -0.71810731 -0.96151741 0.21102476 -0.00058166814 -0.096443768 0.93501171 -0.34177046 0.027762863 0.13731322 0.34917101 0.053209195 0.028731767 -0.18024732 0.14961925 -0.13076466 -0.008857976 0.065107825 -0.34035128 -0.34035128 -0.35360537 -0.49195229 -0.65195212 -0.39440805 -0.16502753 -0.49349383 -0.29688374 0.26798535 -0.037997788 -0.35244438 -0.28160476 -0.58797745 -0.072792883 -0.35681719 -0.31084593 -0.51158265 -0.62283845 -0.42512817 -0.14105042 -0.31139908 0.02146848 -0.40227928 0.37967885 -0.29249121 0.20598133 -0.57443708 0.24404361 -0.67042027 -0.0026571167
16 5 "STANDING" -0.98907559 -0.95900626 -0.97302388 -0.99519236 -0.98160614 -0.96913566 -0.97944868 -0.96940183 -0.98769745 -0.84566376 -0.91612436 -0.91722556 -0.96508293 -0.98444407 -0.97313161 -0.96608028 -0.96608028 -0.97153546 -0.72226181 -0.96661468 -0.99250983 -0.96178818 -0.97319102 -0.9803966 -0.97451808 -0.99094372 -0.85325262 -0.90235584 -0.91943187 -0.96746788 -0.963856 -0.71810731 -0.96151741 0.29771925 -0.020939986 -0.11438786 0.92339513 -0.34763121 0.013877152 -0.053633405 -0.33069396 -0.14453454 -0.3535482 0.26558316 0.047404204 -0.11776852 -0.17224793 -0.2558424 -0.30975798 -0.30975798 -0.39321429 -0.3831065 -0.67390552 -0.36196408 -0.13368011 -0.47028164 -0.32540697 0.095803252 -0.11935157 -0.38417885 -0.3084642 -0.60352071 -0.24311519 -0.42447659 -0.35520549 -0.49541493 -0.63777618 -0.48857675 -0.089766517 -0.37650758 0.23967298 -0.42462429 0.2048303 -0.31437314 0.11423078 -0.55686219 -0.14798586 -0.70741343 0.16332382
16 6 "LAYING" -0.98907559 -0.95900626 -0.97302388 -0.99519236 -0.98160614 -0.96913566 -0.97944868 -0.96940183 -0.98769745 -0.84566376 -0.91612436 -0.91722556 -0.96508293 -0.98444407 -0.97313161 -0.96608028 -0.96608028 -0.97153546 -0.72226181 -0.96661468 -0.99250983 -0.96178818 -0.97319102 -0.9803966 -0.97451808 -0.99094372 -0.85325262 -0.90235584 -0.91943187 -0.96746788 -0.963856 -0.71810731 -0.96151741 0.33314426 -0.043446917 -0.12619938 0.91703645 -0.35292961 0.015072697 -0.18236577 -0.079360004 -0.054295248 -0.2063597 0.087841036 0.03570985 -0.10070225 0.095434841 0.029082868 -0.23978012 -0.23978012 -0.25024404 -0.43113771 -0.64019744 -0.30127243 -0.03733255 -0.41847418 -0.19562488 -0.051349366 -0.082683415 -0.29064433 -0.19434394 -0.54070684 -0.22182088 -0.50851312 -0.34409616 -0.5324393 -0.57538577 -0.46104313 -0.058855744 -0.26376907 -0.0083854881 -0.33592377 0.36957195 -0.26976995 0.21515462 -0.64604197 0.16005345 -0.72537869 0.011222411
17 1 "WALKING" -0.9366878 -0.84018585 -0.81682639 -0.86986537 -0.8714715 -0.82092428 -0.97516521 -0.95570343 -0.98472427 -0.97841972 -0.97751116 -0.9574625 -0.98427753 -0.98620017 -0.9739398 -0.84259528 -0.84259528 -0.96989694 -0.96165032 -0.98392743 -0.9332142 -0.82986443 -0.79929807 -0.97779947 -0.95752624 -0.9852408 -0.98025409 -0.9760463 -0.96150159 -0.85576029 -0.96707393 -0.95954574 -0.98347904 0.22981714 -0.0026481752 -0.082070626 0.91511272 -0.35755328 0.020471249 0.17030046 0.37307783 0.23890038 -0.10918895 0.01436334 0.1152772 -0.10536905 0.042896398 0.13255358 -0.23019556 -0.23019556 -0.26629944 -0.4306258 -0.62021606 -0.30074479 -0.054164977 -0.42306014 -0.24347811 0.20221034 0.049975994 -0.26368697 -0.194374 -0.5518004 -0.16210191 -0.37493623 -0.27228535 -0.46028418 -0.59025668 -0.4122885 -0.17699957 -0.33288044 0.21533853 -0.37143485 0.46286991 -0.26713659 0.069496362 -0.58004834 0.062234078 -0.69694706 -0.00073885877
17 2 "WALKING_UPSTAIRS" -0.9366878 -0.84018585 -0.81682639 -0.86986537 -0.8714715 -0.82092428 -0.97516521 -0.95570343 -0.98472427 -0.97841972 -0.97751116 -0.9574625 -0.98427753 -0.98620017 -0.9739398 -0.84259528 -0.84259528 -0.96989694 -0.96165032 -0.98392743 -0.9332142 -0.82986443 -0.79929807 -0.97779947 -0.95752624 -0.9852408 -0.98025409 -0.9760463 -0.96150159 -0.85576029 -0.96707393 -0.95954574 -0.98347904 0.23748279 0.0021969913 -0.048945315 0.91791373 -0.34883514 0.02936331 0.46171601 -0.20414815 0.0091505425 -0.029034383 -0.096515383 0.12606256 0.15615696 -0.11219139 0.034328779 -0.28585082 -0.28585082 -0.3519543 -0.4708807 -0.62641067 -0.33452523 -0.136345 -0.44387699 -0.13018651 0.11799774 -0.037050636 -0.40868381 -0.2131414 -0.54135687 -0.1721068 -0.25733538 -0.24584873 -0.44394378 -0.59481572 -0.47033696 0.012679894 -0.22975559 0.051705837 -0.42808333 0.29847079 -0.36371416 0.11059394 -0.57534385 0.10768228 -0.68940237 0.023602422
17 3 "WALKING_DOWNSTAIRS" -0.9366878 -0.84018585 -0.81682639 -0.86986537 -0.8714715 -0.82092428 -0.97516521 -0.95570343 -0.98472427 -0.97841972 -0.97751116 -0.9574625 -0.98427753 -0.98620017 -0.9739398 -0.84259528 -0.84259528 -0.96989694 -0.96165032 -0.98392743 -0.9332142 -0.82986443 -0.79929807 -0.97779947 -0.95752624 -0.9852408 -0.98025409 -0.9760463 -0.96150159 -0.85576029 -0.96707393 -0.95954574 -0.98347904 0.33150518 -0.036584496 -0.10886677 0.91867588 -0.34407411 0.034632273 0.059344519 -0.27245612 -0.20627532 2.423013e-05 -0.10164556 0.10003189 0.072588187 -0.1004707 -0.088360509 -0.30705654 -0.30705654 -0.30254147 -0.51198361 -0.62875518 -0.36039245 -0.082910054 -0.47804254 -0.27392975 0.23599044 -0.030203509 -0.31098639 -0.14849692 -0.62394855 -0.11211924 -0.33356139 -0.41618032 -0.48173094 -0.61578338 -0.51704341 -0.033759299 -0.27165554 0.037573344 -0.373438 0.27240738 -0.26185914 0.18125076 -0.58800118 0.062837811 -0.67872003 0.15693923
17 4 "SITTING" -0.9366878 -0.84018585 -0.81682639 -0.86986537 -0.8714715 -0.82092428 -0.97516521 -0.95570343 -0.98472427 -0.97841972 -0.97751116 -0.9574625 -0.98427753 -0.98620017 -0.9739398 -0.84259528 -0.84259528 -0.96989694 -0.96165032 -0.98392743 -0.9332142 -0.82986443 -0.79929807 -0.97779947 -0.95752624 -0.9852408 -0.98025409 -0.9760463 -0.96150159 -0.85576029 -0.96707393 -0.95954574 -0.98347904 0.26663115 -0.043309471 -0.14096216 0.91969806 -0.34874928 0.028757953 -0.19033716 0.27546072 -0.13423855 0.021095918 -0.11254143 0.079617546 -0.10356989 -0.18684293 -0.18092303 -0.30676319 -0.30676319 -0.3097675 -0.47539664 -0.62167293 -0.33518233 -0.032724024 -0.46001158 -0.10508736 0.11588121 0.018774368 -0.31899823 -0.086809456 -0.58032903 -0.15051128 -0.36212764 -0.33255204 -0.49069108 -0.56881329 -0.44929404 -0.052055321 -0.26038243 0.037795059 -0.35651805 0.37325972 -0.16911669 0.22996295 -0.57958118 0.089060102 -0.65130723 0.232591
17 5 "STANDING" -0.9366878 -0.84018585 -0.81682639 -0.86986537 -0.8714715 -0.82092428 -0.97516521 -0.95570343 -0.98472427 -0.97841972 -0.97751116 -0.9574625 -0.98427753 -0.98620017 -0.9739398 -0.84259528 -0.84259528 -0.96989694 -0.96165032 -0.98392743 -0.9332142 -0.82986443 -0.79929807 -0.97779947 -0.95752624 -0.9852408 -0.98025409 -0.9760463 -0.96150159 -0.85576029 -0.96707393 -0.95954574 -0.98347904 0.24042087 0.0010854188 -0.11888144 0.91880373 -0.35224337 0.023289529 0.097059424 0.33122146 0.17005394 0.023527608 -0.1542316 0.11124867 -0.18774428 -0.053269404 0.063810809 -0.29734115 -0.29734115 -0.32370844 -0.45105168 -0.63319332 -0.35473941 -0.05344303 -0.40440953 -0.27471654 0.18644497 -0.054066434 -0.31830435 -0.15643063 -0.55297127 -0.13842892 -0.48324767 -0.48604047 -0.47634143 -0.60573635 -0.45105837 -0.087272348 -0.31908176 -0.087324629 -0.34492915 0.27013392 -0.10964598 0.28044601 -0.58143931 0.14978806 -0.67408982 0.16540701
17 6 "LAYING" -0.9366878 -0.84018585 -0.81682639 -0.86986537 -0.8714715 -0.82092428 -0.97516521 -0.95570343 -0.98472427 -0.97841972 -0.97751116 -0.9574625 -0.98427753 -0.98620017 -0.9739398 -0.84259528 -0.84259528 -0.96989694 -0.96165032 -0.98392743 -0.9332142 -0.82986443 -0.79929807 -0.97779947 -0.95752624 -0.9852408 -0.98025409 -0.9760463 -0.96150159 -0.85576029 -0.96707393 -0.95954574 -0.98347904 0.29112809 0.015567293 -0.10429218 0.92053299 -0.34914283 0.022932528 0.32153859 -0.11567972 -0.047846083 0.0012047073 -0.12134973 0.095014863 -0.30832968 0.056511544 -0.15901614 -0.29433279 -0.29433279 -0.29885768 -0.47725335 -0.62472881 -0.30959509 -0.12161534 -0.49253981 -0.038169065 0.033638783 -0.084131303 -0.27618096 -0.16970614 -0.57928451 -0.056746435 -0.22510482 -0.27761665 -0.47366182 -0.58363739 -0.44449317 -0.013875549 -0.20008349 0.017147546 -0.31885191 0.33604315 -0.15135343 0.26181756 -0.58522801 0.27148563 -0.67414777 0.18371529
18 1 "WALKING" -0.98456111 -0.91337982 -0.91267279 -0.97024526 -0.9456811 -0.91993724 -0.98880708 -0.97822827 -0.9883445 -0.98668458 -0.98896619 -0.97230704 -0.99211655 -0.99280176 -0.99043873 -0.93970043 -0.93970043 -0.98926886 -0.97232791 -0.99471661 -0.98357495 -0.91017475 -0.90221327 -0.98906648 -0.97962797 -0.98959184 -0.98713526 -0.9888398 -0.97422376 -0.93797575 -0.98931829 -0.97131141 -0.99537261 0.35552927 -0.023789742 -0.12723972 0.91832348 -0.34748446 0.023607305 0.27574474 -0.088522628 -0.16941256 -0.020992976 -0.079641493 0.019097657 -0.19938461 0.14609337 -0.08351093 -0.30302458 -0.30302458 -0.32072101 -0.46148716 -0.61996538 -0.31532244 -0.15353147 -0.49616098 -0.16315868 -0.027730477 -0.10756171 -0.23277808 -0.26378432 -0.64810869 -0.030025221 -0.3959008 -0.4223054 -0.50116185 -0.57744683 -0.41042613 -0.10374619 -0.03828907 -0.058870277 -0.37557211 0.353453 -0.29745023 0.26351626 -0.57877981 0.22584703 -0.70519291 0.072356219
18 2 "WALKING_UPSTAIRS" -0.98456111 -0.91337982 -0.91267279 -0.97024526 -0.9456811 -0.91993724 -0.98880708 -0.97822827 -0.9883445 -0.98668458 -0.98896619 -0.97230704 -0.99211655 -0.99280176 -0.99043873 -0.93970043 -0.93970043 -0.98926886 -0.97232791 -0.99471661 -0.98357495 -0.91017475 -0.90221327 -0.98906648 -0.97962797 -0.98959184 -0.98713526 -0.9888398 -0.97422376 -0.93797575 -0.98931829 -0.97131141 -0.99537261 0.28744253 -0.050273681 -0.13274829 0.92162708 -0.34800133 0.023925932 -0.29607683 0.071318847 0.26698337 -0.054718244 0.0019508875 0.075091803 -0.043124076 -0.059065094 0.095989614 -0.2773393 -0.2773393 -0.28934742 -0.43614923 -0.6122662 -0.25809388 -0.073474643 -0.43842275 0.097790544 0.057734082 0.015616911 -0.20417442 -0.13971055 -0.61106236 -0.0050986983 -0.097975678 -0.50805549 -0.48456297 -0.58591859 -0.39052051 -0.17559093 -0.3095367 -0.027025425 -0.34426555 0.30963316 -0.14531931 0.14547201 -0.58835017 0.088470495 -0.68976689 -0.046770764
18 3 "WALKING_DOWNSTAIRS" -0.98456111 -0.91337982 -0.91267279 -0.97024526 -0.9456811 -0.91993724 -0.98880708 -0.97822827 -0.9883445 -0.98668458 -0.98896619 -0.97230704 -0.99211655 -0.99280176 -0.99043873 -0.93970043 -0.93970043 -0.98926886 -0.97232791 -0.99471661 -0.98357495 -0.91017475 -0.90221327 -0.98906648 -0.97962797 -0.98959184 -0.98713526 -0.9888398 -0.97422376 -0.93797575 -0.98931829 -0.97131141 -0.99537261 0.1844141 -0.014817877 -0.089991964 0.92611255 -0.35484126 0.023371871 -0.12879823 0.031930547 0.19137059 -0.067062214 -0.0056267715 0.12613636 -0.083490199 -0.1740704 -0.12085016 -0.29566445 -0.29566445 -0.33653393 -0.48524322 -0.65281864 -0.31649526 -0.10866302 -0.42935927 -0.12124482 0.11857522 0.04888043 -0.30571319 -0.15327543 -0.56876112 -0.13329812 -0.16919416 -0.35707318 -0.56469652 -0.59296771 -0.45582697 -0.15522388 -0.22280798 -0.098839672 -0.39115054 0.29619657 -0.22795872 0.085063195 -0.61912806 0.12578369 -0.70190657 0.020540649
18 4 "SITTING" -0.98456111 -0.91337982 -0.91267279 -0.97024526 -0.9456811 -0.91993724 -0.98880708 -0.97822827 -0.9883445 -0.98668458 -0.98896619 -0.97230704 -0.99211655 -0.99280176 -0.99043873 -0.93970043 -0.93970043 -0.98926886 -0.97232791 -0.99471661 -0.98357495 -0.91017475 -0.90221327 -0.98906648 -0.97962797 -0.98959184 -0.98713526 -0.9888398 -0.97422376 -0.93797575 -0.98931829 -0.97131141 -0.99537261 0.25204831 -0.00060425372 -0.070452518 0.91945968 -0.35727178 0.024557592 0.46693365 0.10277054 0.081785272 -0.057071263 -0.084449947 0.067148257 -0.02248278 -0.0060909744 -0.066830094 -0.32535221 -0.32535221 -0.35109235 -0.5120166 -0.65087145 -0.36007401 -0.095194489 -0.46229773 0.070256932 0.17139112 -0.054437418 -0.39907652 -0.13786424 -0.59405959 -0.14049867 -0.2736208 -0.16233857 -0.5455201 -0.61956589 -0.46376774 0.034801312 -0.27770734 -0.033810156 -0.37330608 0.34425739 -0.30470997 0.083178382 -0.64983532 0.13353069 -0.68232786 0.074394505
18 5 "STANDING" -0.98456111 -0.91337982 -0.91267279 -0.97024526 -0.9456811 -0.91993724 -0.98880708 -0.97822827 -0.9883445 -0.98668458 -0.98896619 -0.97230704 -0.99211655 -0.99280176 -0.99043873 -0.93970043 -0.93970043 -0.98926886 -0.97232791 -0.99471661 -0.98357495 -0.91017475 -0.90221327 -0.98906648 -0.97962797 -0.98959184 -0.98713526 -0.9888398 -0.97422376 -0.93797575 -0.98931829 -0.97131141 -0.99537261 0.33806106 -0.0413713 -0.097384161 0.91654519 -0.35313681 0.024684898 -0.080848349 -0.029468549 -0.27373084 -0.024726295 -0.042791998 0.086489038 -0.024529084 -0.071434835 -0.039974388 -0.29114892 -0.29114892 -0.25164244 -0.4959017 -0.61026981 -0.32787321 0.065567813 -0.43363113 -0.063073188 0.20694138 0.070406839 -0.28233365 0.08118925 -0.58537028 -0.034631824 -0.054496924 -0.39754386 -0.49362258 -0.59892108 -0.44091884 -0.038450007 -0.29548729 -0.046506669 -0.22517345 0.36214509 -0.063484134 -0.1017112 -0.61123014 0.25128049 -0.6329537 0.12485021
18 6 "LAYING" -0.98456111 -0.91337982 -0.91267279 -0.97024526 -0.9456811 -0.91993724 -0.98880708 -0.97822827 -0.9883445 -0.98668458 -0.98896619 -0.97230704 -0.99211655 -0.99280176 -0.99043873 -0.93970043 -0.93970043 -0.98926886 -0.97232791 -0.99471661 -0.98357495 -0.91017475 -0.90221327 -0.98906648 -0.97962797 -0.98959184 -0.98713526 -0.9888398 -0.97422376 -0.93797575 -0.98931829 -0.97131141 -0.99537261 0.29030031 -0.044250443 -0.12549008 0.91795101 -0.35847392 0.02139666 -0.22010624 -0.1249459 -0.27081441 -0.00027909134 -0.060894522 0.096790661 -0.027830194 -0.16369153 -0.11918694 -0.27056279 -0.27056279 -0.25648752 -0.50627633 -0.63219483 -0.28943335 0.04692975 -0.45689713 0.010798131 0.22133137 0.13090359 -0.26410798 0.022119571 -0.58573963 -0.17625188 -0.21494824 -0.33112898 -0.47923221 -0.60934211 -0.50273135 -0.029737403 -0.1220625 -0.066615639 -0.31339238 0.39021489 -0.075578607 0.16132572 -0.56949789 0.2336835 -0.6544939 0.11263482
19 1 "WALKING" -0.99457065 -0.97835984 -0.97994262 -0.98971312 -0.97043824 -0.95956976 -0.99168826 -0.98327871 -0.99208358 -0.9883864 -0.99057798 -0.98068603 -0.99359924 -0.99292775 -0.98920053 -0.97474348 -0.97474348 -0.9911234 -0.98766424 -0.99496513 -0.99553177 -0.97786162 -0.9762713 -0.99304259 -0.98535646 -0.9914358 -0.98873327 -0.99064283 -0.98260428 -0.97284557 -0.99109654 -0.98760355 -0.99573512 0.26086953 -0.015550952 -0.12094838 0.91617182 -0.36393656 0.019898263 0.25317341 0.019096269 0.020658062 -0.03414961 -0.092329925 0.073965607 0.009364729 -0.052928301 -0.13416797 -0.3276947 -0.3276947 -0.36804681 -0.52785449 -0.66620431 -0.41980854 -0.025188444 -0.49311282 -0.0083643892 0.061698961 -0.14582655 -0.3557736 -0.10162261 -0.60421311 -0.062694944 -0.24305818 -0.32109645 -0.50239505 -0.63243704 -0.49322342 0.030277144 -0.27790287 -0.013392791 -0.37846149 0.38455925 -0.16913142 0.34145841 -0.59232795 0.18896421 -0.71159205 0.028285135
